Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX40,OUT027,2105.92578125
FDE50,OUT017,3107.68359375
FDX51,OUT017,3324.35546875
NCD30,OUT018,1265.6640625
FDK15,OUT013,1703.02734375
FDL12,OUT045,969.27734375
FDK46,OUT017,4215.68359375
DRH49,OUT010,-672.4296875
FDQ57,OUT046,2364.38671875
FDY59,OUT017,1654.84765625
FDO09,OUT018,3868.06640625
NCG30,OUT035,2073.89453125
FDM09,OUT017,2813.78515625
NCN17,OUT027,3126.296875
NCS42,OUT013,1472.58203125
FDD02,OUT019,-29.96875
FDE34,OUT013,2940.19140625
FDU38,OUT045,2962.00390625
FDB33,OUT046,2533.984375
NCJ29,OUT017,1511.7578125
FDZ27,OUT035,917.09375
FDI40,OUT013,1664.2421875
FDG22,OUT013,712.3359375
FDT51,OUT017,1975.875
FDF20,OUT018,2905.48828125
FDV50,OUT035,2027.9765625
FDT02,OUT049,688.421875
DRC49,OUT017,2394.6015625
FDF26,OUT049,2585.20703125
FDV52,OUT035,2008.6953125
FDX59,OUT049,735.6015625
FDV25,OUT035,3678.1796875
FDW23,OUT027,2188.73046875
FDE53,OUT018,1461.8125
FDA19,OUT017,2225.9609375
FDH22,OUT046,2012.62890625
NCO41,OUT013,1627.12890625
FDX12,OUT017,3971.5390625
FDF17,OUT013,3191.296875
FDS11,OUT045,3539.8984375
FDR51,OUT035,2570.3671875
FDT49,OUT010,-234.40234375
FDC56,OUT013,1996.11328125
FDR13,OUT027,3435.95703125
FDQ60,OUT035,2107.453125
FDN38,OUT049,4081.4375
NCL29,OUT013,2543.2734375
FDO13,OUT027,4230.015625
FDE26,OUT018,2034.1171875
FDA31,OUT010,826.4765625
FDX14,OUT035,1310.984375
FDA34,OUT045,2735.8828125
FDF26,OUT013,2556.50390625
FDE38,OUT045,2627.484375
DRI11,OUT046,1905.92578125
FDQ60,OUT027,3458.6875
FDL21,OUT027,2205.87109375
DRC12,OUT027,4519.51171875
FDC47,OUT046,3582.11328125
FDE57,OUT045,2216.6640625
FDT14,OUT045,1850.34765625
NCZ53,OUT046,3016.3515625
FDE28,OUT018,3374.5078125
FDR19,OUT035,2446.8203125
NCF54,OUT019,799.96875
FDZ08,OUT046,1360.68359375
NCJ05,OUT018,2159.04296875
FDF59,OUT046,2040.0234375
NCO05,OUT035,1746.98828125
FDW24,OUT018,587.51953125
NCX42,OUT018,2361.56640625
NCA53,OUT035,931.4375
FDI45,OUT019,930.08984375
FDG46,OUT046,1860.78125
FDM20,OUT010,1940.15234375
FDW11,OUT010,-899.421875
FDX08,OUT035,3007.05859375
NCK17,OUT035,806.21875
FDK32,OUT018,2189.65234375
NCA42,OUT035,2649.01171875
DRI01,OUT035,2831.72265625
NCL55,OUT049,4099.16015625
DRE25,OUT018,1208.8828125
FDD14,OUT017,2980.828125
FDB10,OUT046,3730.609375
DRN11,OUT035,2488.2421875
FDP38,OUT018,597.9140625
NCA30,OUT017,3026.421875
FDT15,OUT017,3119.33984375
NCP55,OUT018,661.19921875
FDF12,OUT035,2519.44140625
FDM21,OUT018,3752.484375
FDX56,OUT035,3428.375
FDF10,OUT017,2423.5390625
FDT32,OUT045,2988.08984375
FDM51,OUT018,1440.8046875
NCR50,OUT018,2141.54296875
FDI19,OUT049,3969.85546875
FDX21,OUT017,1843.7734375
FDR31,OUT035,2516.859375
FDY02,OUT013,4176.08984375
NCA29,OUT045,2630.5859375
NCX17,OUT046,3620.01171875
FDM12,OUT045,2999.53515625
FDI53,OUT027,4070.3828125
NCU30,OUT049,2696.5078125
FDC56,OUT027,3463.55078125
FDK27,OUT018,1757.0
NCK18,OUT017,2739.23828125
FDB52,OUT019,2120.81640625
DRG25,OUT027,4485.859375
FDZ13,OUT049,987.83203125
FDB57,OUT019,1676.1640625
FDR40,OUT046,1387.30859375
NCO14,OUT019,-1188.0234375
NCN19,OUT045,2969.73828125
FDQ28,OUT019,576.70703125
FDO13,OUT018,2461.25390625
FDK48,OUT013,1345.69921875
FDU07,OUT018,2183.5546875
FDW20,OUT046,1990.3359375
FDV12,OUT010,-314.328125
FDH24,OUT013,2581.5234375
FDV59,OUT049,3551.4296875
FDK57,OUT045,1866.3828125
FDL16,OUT027,2221.7734375
NCQ17,OUT046,2450.4140625
FDJ15,OUT018,2677.20703125
FDX24,OUT049,1650.828125
FDT47,OUT046,1645.375
FDT10,OUT049,1114.2890625
FDZ37,OUT018,1214.2265625
FDW43,OUT027,5186.390625
DRN36,OUT017,1616.4140625
FDJ14,OUT045,1305.9140625
FDA32,OUT013,3523.97265625
FDJ38,OUT019,1167.31640625
FDQ57,OUT017,2468.67578125
NCQ41,OUT019,1152.6953125
FDG56,OUT049,1132.43359375
DRC13,OUT027,3315.47265625
FDV55,OUT035,2444.69921875
FDQ49,OUT045,2566.7578125
FDE29,OUT010,-973.98046875
FDR03,OUT013,3394.90625
FDD45,OUT049,1611.62890625
FDN38,OUT010,2055.6328125
FDT56,OUT046,985.89453125
FDT48,OUT045,3158.8828125
FDU03,OUT049,3018.20703125
FDC56,OUT010,-19.73046875
NCO43,OUT027,3114.9375
FDQ27,OUT017,1841.13671875
FDR03,OUT046,3348.0859375
DRH23,OUT010,-1027.58203125
FDG22,OUT045,607.6484375
NCJ42,OUT013,1677.72265625
FDR24,OUT046,1502.8984375
FDW60,OUT035,3006.0703125
FDJ08,OUT013,3081.09765625
DRL59,OUT018,654.08203125
FDG60,OUT010,1739.30078125
FDW27,OUT017,2654.29296875
FDX14,OUT018,938.7421875
FDC20,OUT013,1014.03125
NCS29,OUT018,3883.60546875
FDJ56,OUT046,1615.3515625
FDB20,OUT019,-621.5
FDL28,OUT027,5156.65234375
FDW01,OUT018,2151.54296875
FDL03,OUT046,3202.3125
FDX22,OUT049,3467.4921875
FDJ21,OUT035,2458.1953125
FDR31,OUT045,2369.375
FDG21,OUT035,2776.1875
FDS22,OUT027,2250.515625
FDK08,OUT035,1769.34765625
FDE17,OUT018,2149.18359375
NCN30,OUT017,1616.82421875
FDT50,OUT046,1565.296875
NCX42,OUT049,2694.71875
FDJ12,OUT035,3486.8515625
NCA18,OUT027,3357.79296875
FDP23,OUT019,1584.02734375
FDX12,OUT013,3917.1875
FDN40,OUT018,2163.22265625
FDV48,OUT035,1452.53515625
NCY54,OUT013,2722.1640625
FDL16,OUT010,-1220.90234375
FDR45,OUT018,3533.51953125
FDJ52,OUT046,2584.2265625
DRG01,OUT017,1331.5546875
FDP52,OUT013,3714.79296875
FDU58,OUT017,3123.53125
FDL02,OUT045,1653.64453125
FDG28,OUT013,3948.62109375
FDA19,OUT035,2223.78515625
FDW46,OUT027,2617.578125
NCD43,OUT049,1740.84375
DRG39,OUT013,970.0
NCF55,OUT049,689.70703125
FDJ07,OUT046,1962.296875
FDE08,OUT046,2405.359375
FDP56,OUT019,-1048.58203125
FDT45,OUT045,812.87890625
FDF17,OUT018,2835.3125
FDX44,OUT046,1457.28515625
FDM28,OUT027,4351.5546875
FDI36,OUT049,3287.984375
FDS07,OUT045,1805.375
FDD36,OUT045,1858.50390625
FDW11,OUT046,1028.99609375
FDN40,OUT049,2561.96484375
NCQ18,OUT049,1605.0625
NCQ54,OUT017,2718.87890625
NCS42,OUT045,1388.19140625
DRH39,OUT010,-682.53125
FDC09,OUT027,3232.86328125
FDT08,OUT010,484.02734375
FDC08,OUT035,3718.01171875
FDT20,OUT017,773.5078125
FDS35,OUT035,1200.90234375
FDX58,OUT018,2621.640625
FDW58,OUT046,1697.06640625
DRD27,OUT046,1654.50390625
FDH32,OUT019,-321.30078125
FDS26,OUT035,4215.27734375
FDQ31,OUT046,1480.484375
FDP11,OUT018,3221.6328125
FDD58,OUT017,1718.4921875
FDM33,OUT045,3382.3671875
FDZ16,OUT049,3182.33203125
NCS29,OUT010,2229.99609375
NCM18,OUT019,-974.375
FDP11,OUT049,3592.265625
NCC42,OUT017,2348.953125
DRM23,OUT046,2778.671875
NCN55,OUT027,5275.0859375
FDK46,OUT013,4139.4765625
FDR01,OUT046,3221.31640625
NCA05,OUT045,2313.45703125
NCP43,OUT017,2919.4921875
FDR12,OUT010,824.48046875
FDQ01,OUT013,4106.26171875
FDM13,OUT046,2216.25
FDQ19,OUT017,4032.54296875
FDK56,OUT019,1052.75390625
NCX06,OUT010,918.7109375
FDO56,OUT027,3476.74609375
FDU45,OUT045,1777.953125
FDI16,OUT019,-1010.640625
FDL32,OUT046,1841.14453125
FDA07,OUT046,2055.3203125
FDA14,OUT045,2244.55859375
FDV46,OUT027,3737.28125
NCO07,OUT035,3509.43359375
NCP41,OUT046,1692.40234375
FDY60,OUT018,2056.5390625
FDN38,OUT017,4127.37890625
FDO15,OUT046,1297.77734375
FDT60,OUT013,2025.9921875
FDA55,OUT035,3723.04296875
FDE02,OUT010,-411.0703125
DRJ39,OUT049,3644.296875
FDV34,OUT035,1387.5390625
FDS20,OUT027,4470.12109375
FDF02,OUT027,3154.76953125
FDW40,OUT017,2399.26953125
NCB43,OUT046,2898.19921875
FDR58,OUT017,1592.75390625
DRJ59,OUT035,877.328125
NCD30,OUT017,1654.13671875
FDE14,OUT017,1737.49609375
FDC28,OUT018,1466.1796875
FDU16,OUT018,1098.25390625
NCD19,OUT035,1032.1875
FDU21,OUT046,634.8359375
FDV59,OUT027,4980.796875
FDU03,OUT045,2883.25390625
FDC33,OUT010,1269.2265625
NCR42,OUT035,694.421875
DRH59,OUT035,1417.91015625
NCM31,OUT035,2397.1953125
FDS50,OUT035,3603.41796875
FDP39,OUT046,906.70703125
FDQ55,OUT013,1990.73828125
FDV36,OUT019,96.0859375
FDI05,OUT027,2769.2578125
FDS45,OUT027,3286.76171875
FDA39,OUT045,666.8359375
FDC37,OUT010,-184.453125
FDJ60,OUT027,4187.23046875
DRQ35,OUT046,2044.44140625
NCJ06,OUT046,1872.42578125
NCY42,OUT018,2022.921875
DRM37,OUT049,3164.6015625
FDR14,OUT045,733.375
FDE51,OUT049,836.69140625
FDT33,OUT017,2807.8125
FDR08,OUT013,1874.421875
FDE36,OUT010,724.51171875
FDL22,OUT019,-460.375
FDR44,OUT013,2216.6796875
FDI56,OUT019,-439.609375
FDE47,OUT010,92.3515625
FDV27,OUT010,-408.34765625
FDV10,OUT049,835.2734375
FDC40,OUT045,1203.92578125
NCX41,OUT013,3375.25
NCQ38,OUT027,3186.58203125
FDV12,OUT027,3164.26953125
FDE52,OUT017,1545.6015625
FDG20,OUT027,4346.2109375
FDV16,OUT027,2117.140625
FDI32,OUT017,1914.296875
FDJ32,OUT049,1139.6171875
FDN39,OUT018,2479.0859375
FDY34,OUT017,2817.4296875
FDC14,OUT035,864.62890625
FDA55,OUT017,3711.16796875
FDZ50,OUT010,936.00390625
DRG13,OUT049,2693.296875
FDP01,OUT013,2602.98046875
NCG54,OUT017,2811.2734375
FDM13,OUT045,2169.3125
NCO18,OUT027,4316.4453125
NCW41,OUT013,2529.43359375
FDM52,OUT027,3864.1875
NCF55,OUT035,708.4921875
FDT09,OUT046,2139.03515625
NCM19,OUT035,1895.046875
FDW12,OUT018,2137.34765625
FDP15,OUT019,2167.5859375
FDK36,OUT045,794.62109375
FDZ25,OUT035,2905.65625
NCW06,OUT049,3121.02734375
FDW60,OUT046,2919.56640625
DRC49,OUT013,2348.05859375
NCT17,OUT035,3132.9609375
NCN06,OUT018,2301.140625
FDC45,OUT013,2757.09765625
DRJ47,OUT019,866.7578125
NCF06,OUT045,4018.34375
FDE21,OUT010,-32.1484375
DRG27,OUT013,788.79296875
FDW40,OUT049,2362.6953125
NCO53,OUT046,2885.61328125
FDE23,OUT049,872.5625
FDQ16,OUT046,1726.61328125
FDS26,OUT045,3986.58203125
FDZ13,OUT010,-1114.49609375
FDS14,OUT049,2569.97265625
FDC10,OUT045,1880.3828125
FDY16,OUT049,3033.91015625
FDJ20,OUT035,2158.59765625
FDV43,OUT035,849.4765625
FDZ32,OUT027,3284.37890625
FDR23,OUT046,2795.89453125
FDN24,OUT035,998.5390625
FDE34,OUT027,4406.06640625
FDU31,OUT013,3577.62890625
FDW33,OUT018,1444.12109375
FDU26,OUT046,1874.8125
FDE20,OUT027,4281.296875
NCW05,OUT035,1770.36328125
FDB22,OUT018,2138.2578125
FDO56,OUT046,1929.69140625
FDA19,OUT027,3620.31640625
DRI39,OUT045,909.9296875
FDH52,OUT018,748.05078125
FDZ50,OUT035,3019.63671875
NCN42,OUT035,2431.57421875
FDB53,OUT013,2385.63671875
DRG11,OUT017,1933.29296875
DRK11,OUT027,3970.6484375
FDQ60,OUT017,2119.00390625
FDT36,OUT017,691.8671875
DRG25,OUT018,2659.3125
DRJ23,OUT046,3079.4140625
FDG05,OUT035,2666.87109375
NCK06,OUT018,1661.79296875
FDU52,OUT017,2573.453125
FDW07,OUT018,1165.88671875
NCM17,OUT045,685.83203125
FDA22,OUT045,2639.40625
NCA41,OUT018,2791.64453125
FDF38,OUT035,883.20703125
FDH52,OUT046,1055.65234375
FDY58,OUT019,1677.1015625
FDZ16,OUT045,3023.94921875
NCM18,OUT017,1071.51171875
FDA22,OUT018,2392.796875
NCJ43,OUT035,2914.00390625
FDI34,OUT027,5183.8125
FDG56,OUT046,1053.78515625
FDS34,OUT046,1864.6328125
DRC01,OUT035,794.33984375
FDQ04,OUT035,787.71484375
FDK04,OUT035,1086.80859375
FDT51,OUT049,1954.91796875
FDV26,OUT017,3195.80078125
FDS04,OUT049,2356.0390625
FDW43,OUT018,3384.83203125
FDQ28,OUT010,528.97265625
NCK06,OUT017,2044.01953125
FDS23,OUT018,1832.12109375
FDZ36,OUT019,1134.86328125
FDE56,OUT018,759.12890625
FDW10,OUT027,4258.89453125
NCN14,OUT045,2849.12890625
NCQ18,OUT045,1457.6171875
FDW08,OUT017,1821.6953125
FDU43,OUT035,3906.75
FDR33,OUT010,-184.328125
FDM24,OUT010,520.6015625
NCZ05,OUT046,1654.75390625
NCV41,OUT035,1925.95703125
FDV11,OUT018,2553.68359375
NCY05,OUT035,737.43359375
FDV44,OUT018,2792.4765625
FDW32,OUT049,1492.55078125
NCU18,OUT027,3743.7890625
NCC43,OUT035,4066.0859375
FDW19,OUT013,1894.55859375
FDN31,OUT035,3190.046875
FDI48,OUT045,834.6171875
FDS24,OUT017,1590.09375
FDF46,OUT049,1946.08984375
DRG23,OUT017,2594.5703125
FDG14,OUT018,2190.1875
NCY30,OUT049,2898.984375
FDO28,OUT018,1686.26953125
DRD24,OUT035,2376.5078125
FDI33,OUT049,1547.640625
FDN32,OUT046,2973.515625
FDR16,OUT045,3344.98828125
FDF26,OUT046,2514.3671875
NCN29,OUT018,531.09765625
FDE20,OUT045,2699.80078125
FDA46,OUT046,3034.5703125
FDU28,OUT045,2922.9453125
FDQ48,OUT045,1599.4140625
FDV36,OUT013,2114.16796875
FDR14,OUT018,528.92578125
FDP23,OUT017,3592.4296875
FDP56,OUT013,936.70703125
FDK48,OUT010,-667.01953125
FDR48,OUT046,2429.1328125
NCY29,OUT049,1018.12109375
FDM22,OUT018,635.44140625
DRJ01,OUT013,2613.5078125
FDZ43,OUT045,3868.2890625
FDV03,OUT035,2617.1171875
FDX11,OUT027,4424.58203125
NCA41,OUT027,4568.21875
FDE38,OUT017,2800.57421875
FDI27,OUT018,494.1484375
FDN32,OUT013,2987.54296875
NCN43,OUT017,2055.4296875
FDB47,OUT027,4798.90625
FDV03,OUT017,2613.046875
NCN30,OUT045,1489.0234375
NCV54,OUT010,-41.3828125
FDV07,OUT013,1857.71484375
FDP07,OUT049,3243.921875
FDK48,OUT018,958.48046875
FDM15,OUT019,576.078125
FDY19,OUT027,3404.89453125
FDK46,OUT046,4112.95703125
FDY11,OUT045,1099.2734375
FDH09,OUT046,1111.125
FDO08,OUT027,4201.87109375
FDU14,OUT013,3972.18359375
FDD22,OUT027,3314.66015625
FDM27,OUT017,2656.58984375
FDL02,OUT027,3230.45703125
NCA17,OUT035,2448.41015625
FDE38,OUT019,746.88671875
NCG07,OUT049,3056.01953125
DRC27,OUT013,4015.5546875
FDA27,OUT035,4146.95703125
FDW40,OUT045,2215.24609375
DRI11,OUT013,1983.984375
FDN50,OUT046,1574.85546875
FDR12,OUT046,2782.56640625
FDT34,OUT027,3159.80859375
FDW11,OUT035,1167.03515625
NCO30,OUT027,4380.83984375
FDZ34,OUT017,3211.75
FDU45,OUT017,1947.91796875
NCD42,OUT035,744.8828125
FDX25,OUT045,2821.51171875
NCR29,OUT046,931.8671875
FDX43,OUT019,796.66796875
FDB04,OUT010,-542.85546875
FDR49,OUT027,2281.55859375
FDS39,OUT018,2054.125
FDW58,OUT045,1636.07421875
FDG22,OUT019,-1252.64453125
FDG31,OUT017,1183.67578125
NCV53,OUT027,5317.546875
DRJ37,OUT035,2500.3671875
FDV07,OUT035,1934.87109375
FDW52,OUT018,2394.3359375
FDT15,OUT045,2955.6171875
FDD02,OUT018,1633.6875
FDM16,OUT035,1369.046875
NCE55,OUT046,2747.05859375
FDB57,OUT018,3289.84765625
FDQ04,OUT013,769.90234375
FDQ47,OUT019,-1288.6953125
FDY14,OUT019,2226.24609375
DRK37,OUT017,3096.3515625
FDO25,OUT017,3444.2421875
FDL57,OUT046,4131.46484375
NCK29,OUT018,1684.83984375
FDK46,OUT027,5635.0234375
NCB43,OUT010,936.98046875
DRE01,OUT027,5273.91015625
FDC46,OUT018,2632.6328125
FDQ23,OUT045,1676.4765625
FDX38,OUT049,926.66796875
FDG60,OUT018,3463.1875
FDW55,OUT017,4086.3046875
FDP39,OUT013,919.171875
FDB20,OUT018,1042.16015625
FDV21,OUT017,2083.72265625
FDZ02,OUT013,1630.2265625
FDP19,OUT027,3561.1328125
FDA38,OUT035,3953.359375
FDH22,OUT045,1964.1328125
DRM11,OUT045,4154.1875
FDO12,OUT027,4613.8359375
FDT14,OUT049,2002.4765625
FDW34,OUT010,1917.6875
FDG04,OUT027,4503.76171875
FDW59,OUT018,1141.05078125
FDR33,OUT018,1497.39453125
FDP32,OUT013,2143.328125
FDL13,OUT027,5320.765625
FDD22,OUT013,1865.9609375
FDV40,OUT027,2671.0390625
NCD55,OUT046,666.890625
FDQ20,OUT010,-1201.8046875
FDD28,OUT045,894.7109375
FDC39,OUT045,3205.55859375
NCR17,OUT049,1983.50390625
DRO35,OUT018,1658.98828125
FDF40,OUT049,4031.73046875
FDR31,OUT018,2105.5859375
NCQ41,OUT017,3203.265625
FDP38,OUT046,858.6640625
NCU54,OUT027,4787.890625
FDG22,OUT018,340.734375
DRK59,OUT013,3830.31640625
FDC37,OUT046,1729.90625
NCO42,OUT013,2331.07421875
NCT42,OUT017,2493.98828125
FDX27,OUT035,1600.30859375
FDV40,OUT018,925.703125
FDT45,OUT027,2397.5
FDS47,OUT019,-499.83203125
FDR45,OUT035,3905.75
FDB03,OUT045,3684.80078125
FDO49,OUT035,1136.60546875
FDU60,OUT027,4200.16796875
FDB26,OUT018,637.50390625
FDB46,OUT017,3520.14453125
FDQ37,OUT019,1257.44140625
FDN03,OUT017,4153.01171875
NCX30,OUT045,3837.73046875
FDK32,OUT019,582.21484375
DRM47,OUT013,3178.59375
NCO02,OUT046,1086.390625
FDP04,OUT013,1103.05859375
NCO43,OUT049,1730.86328125
FDD59,OUT013,1414.17578125
FDQ10,OUT017,2842.87890625
FDW45,OUT035,2477.55859375
NCK30,OUT049,4092.140625
FDU31,OUT018,3204.46484375
NCQ17,OUT019,522.875
FDN01,OUT017,3003.9765625
FDZ19,OUT049,2906.75
DRG37,OUT017,2563.27734375
FDE32,OUT045,589.19921875
FDO34,OUT049,2759.5859375
FDM04,OUT019,-1035.0859375
FDZ25,OUT049,2860.33203125
FDU08,OUT049,1733.6796875
NCW30,OUT045,4027.046875
NCM18,OUT013,1004.671875
FDS22,OUT035,861.79296875
NCH18,OUT017,3958.1640625
FDC23,OUT013,2895.82421875
FDY46,OUT013,2997.671875
NCU06,OUT046,3580.90625
FDX57,OUT045,1546.7421875
FDX36,OUT027,5101.0
FDL16,OUT045,674.6328125
FDT16,OUT010,2211.578125
FDN16,OUT018,1397.02734375
FDC03,OUT046,3118.46875
DRF60,OUT013,3807.1015625
FDS27,OUT027,4702.0234375
FDP33,OUT010,2059.1484375
FDJ36,OUT018,1371.58984375
NCR42,OUT013,575.1015625
FDV14,OUT017,1455.625
NCP42,OUT035,3209.3203125
FDB50,OUT027,2771.671875
NCC30,OUT027,4280.09375
FDA23,OUT018,1386.5859375
FDW16,OUT017,1595.94921875
FDQ52,OUT010,1938.23046875
FDB58,OUT049,2435.23828125
NCP29,OUT049,1136.9296875
NCM05,OUT045,4117.52734375
FDO25,OUT013,3405.515625
NCM54,OUT046,1998.01171875
NCL54,OUT046,2711.0546875
FDL39,OUT010,921.45703125
FDF53,OUT018,2585.74609375
NCQ42,OUT035,2118.9140625
FDF58,OUT013,1087.6015625
FDZ04,OUT035,1176.6484375
FDE26,OUT019,384.51171875
FDS60,OUT017,2966.98828125
FDV58,OUT017,3198.99609375
FDM04,OUT045,831.453125
FDE08,OUT035,2474.67578125
NCB43,OUT049,2994.0234375
FDU11,OUT010,28.78125
FDF22,OUT019,1467.8046875
FDE24,OUT013,2310.421875
DRJ49,OUT046,2097.47265625
NCQ53,OUT035,3842.36328125
NCL41,OUT013,645.86328125
FDR22,OUT013,1855.3046875
FDH04,OUT035,1665.953125
DRH15,OUT045,722.453125
FDY40,OUT049,915.1015625
NCI17,OUT035,1676.59375
NCC18,OUT013,2720.48828125
FDY28,OUT027,4869.5234375
FDB45,OUT027,3193.74609375
NCL30,OUT018,1707.23828125
FDM10,OUT017,3457.97265625
FDH22,OUT027,3547.19140625
NCZ53,OUT017,3128.453125
NCI18,OUT013,3536.16796875
FDH14,OUT027,3813.66796875
FDR36,OUT027,2284.8203125
FDW01,OUT045,2366.91796875
FDK02,OUT027,3424.0078125
FDJ02,OUT018,2113.15625
FDU55,OUT013,4189.69921875
NCV18,OUT027,2842.0234375
FDH14,OUT018,1977.75
FDZ37,OUT045,1446.78125
FDX49,OUT049,3834.3046875
NCD43,OUT046,1666.8828125
FDZ07,OUT013,1093.9453125
FDK43,OUT035,2205.47265625
FDR32,OUT018,3414.640625
FDT39,OUT013,2575.7265625
NCV54,OUT017,2005.38671875
FDF38,OUT018,484.42578125
FDV60,OUT046,3146.8046875
FDH44,OUT027,3870.43359375
FDS21,OUT046,1027.84375
NCL41,OUT045,539.609375
FDM46,OUT017,1602.609375
FDU27,OUT045,793.64453125
NCJ54,OUT017,3763.54296875
DRG51,OUT018,2439.92578125
NCA29,OUT019,773.41015625
FDR47,OUT045,3034.94921875
NCL19,OUT027,3765.02734375
DRG01,OUT049,1307.46484375
FDG10,OUT046,1013.99609375
NCV05,OUT049,2531.35546875
NCH18,OUT019,1920.0859375
FDV14,OUT018,1076.51953125
DRJ23,OUT035,3200.265625
DRJ11,OUT046,3037.37890625
FDZ03,OUT017,3047.0625
FDI27,OUT010,-1168.83203125
FDJ14,OUT018,1107.71484375
FDU32,OUT017,2082.08203125
FDD47,OUT027,4257.8671875
DRF36,OUT035,3121.01953125
FDM21,OUT046,4061.6484375
FDV10,OUT018,483.3828125
FDH60,OUT018,2840.8203125
FDX47,OUT010,628.71484375
FDT19,OUT019,903.28515625
FDO11,OUT045,3992.73046875
FDH24,OUT027,4030.22265625
FDL02,OUT018,1469.5
FDB02,OUT049,2959.00390625
FDA43,OUT046,3130.16796875
FDG52,OUT045,704.91015625
DRC12,OUT013,3025.5234375
FDY37,OUT018,2037.390625
NCU18,OUT045,2156.05078125
FDU09,OUT035,1089.65234375
DRJ25,OUT027,2265.91796875
DRE12,OUT018,1530.5234375
DRL47,OUT017,2161.984375
DRK01,OUT046,1532.640625
FDC22,OUT019,1143.47265625
FDG44,OUT013,953.71875
FDW04,OUT035,2244.078125
FDK09,OUT049,3685.4296875
NCN43,OUT035,2082.92578125
FDG04,OUT049,3079.08203125
FDH32,OUT010,-398.70703125
DRI47,OUT017,2501.2578125
DRE15,OUT013,1344.9609375
FDY11,OUT035,1309.2265625
FDO60,OUT049,847.7890625
FDQ20,OUT018,459.61328125
FDO57,OUT027,4033.59375
FDT14,OUT019,-9.953125
FDA57,OUT049,764.41796875
DRN35,OUT017,788.51953125
FDJ03,OUT046,831.46484375
FDX28,OUT017,1727.82421875
DRE25,OUT045,1377.4140625
FDR09,OUT046,4091.57421875
FDB23,OUT035,3748.52734375
FDO08,OUT045,2609.44140625
FDQ23,OUT049,1778.62890625
FDW04,OUT013,2170.046875
DRK13,OUT010,1153.8515625
NCL17,OUT027,3770.390625
FDY21,OUT035,3170.00390625
FDJ38,OUT027,4570.06640625
FDA37,OUT019,172.53515625
FDV43,OUT013,805.1171875
FDL36,OUT046,1489.1640625
FDD53,OUT045,616.51953125
FDZ19,OUT010,888.75390625
FDV21,OUT045,1920.00390625
NCL54,OUT018,2434.68359375
DRI47,OUT027,3879.9921875
DRG03,OUT049,2632.46875
FDG21,OUT013,2677.16015625
FDW03,OUT018,1509.1875
NCI55,OUT046,1903.421875
DRC36,OUT019,685.8671875
FDH22,OUT017,2157.5234375
FDV20,OUT045,2022.171875
NCU41,OUT027,4540.28125
FDN46,OUT027,3201.91015625
FDK50,OUT045,2555.23828125
NCA05,OUT027,3837.1640625
DRH01,OUT018,2430.73828125
FDT08,OUT018,2132.953125
FDM08,OUT018,3338.8125
FDZ07,OUT035,1155.484375
FDS22,OUT017,895.203125
FDV35,OUT027,3991.7890625
FDI28,OUT010,-680.8515625
FDW58,OUT027,3228.50390625
FDT52,OUT045,3854.796875
FDY34,OUT046,2663.1640625
FDR10,OUT046,2558.609375
FDK57,OUT017,2037.91015625
FDR02,OUT027,3228.32421875
FDX49,OUT046,3761.90234375
FDQ20,OUT046,725.046875
DRK23,OUT045,3998.80078125
NCW06,OUT046,2997.09375
FDR31,OUT017,2515.9140625
NCE43,OUT013,2684.9609375
DRO59,OUT027,2818.8359375
FDN09,OUT049,3965.0078125
FDR11,OUT046,2609.8359375
FDO57,OUT013,2589.578125
NCX18,OUT017,3199.9609375
FDB05,OUT018,3664.5390625
FDQ08,OUT018,775.51953125
NCG43,OUT035,1577.98828125
FDJ56,OUT013,1687.16015625
FDA13,OUT010,-1334.171875
FDO56,OUT017,2038.6640625
FDB37,OUT018,3572.078125
FDZ02,OUT018,1302.3515625
FDQ24,OUT046,3961.3984375
FDM16,OUT013,1299.703125
FDU35,OUT049,1739.46484375
FDT35,OUT035,2851.7578125
NCX30,OUT049,3972.6796875
FDG04,OUT017,3087.546875
FDI12,OUT035,1571.29296875
FDE35,OUT035,1171.4140625
NCP14,OUT027,3168.1015625
NCY53,OUT045,1678.7890625
FDP49,OUT017,1156.4140625
FDQ04,OUT017,814.87890625
FDM39,OUT035,2951.0703125
FDO58,OUT019,660.79296875
FDC56,OUT017,2037.9609375
NCQ54,OUT046,2627.078125
FDV10,OUT027,2258.39453125
NCK17,OUT046,677.5546875
NCF55,OUT027,2112.82421875
FDV33,OUT013,4204.890625
NCH29,OUT019,-347.609375
FDA37,OUT027,3575.28515625
FDH46,OUT018,1414.8203125
FDS25,OUT035,1936.765625
FDH04,OUT027,3010.94921875
FDX52,OUT046,3070.49609375
NCD42,OUT017,726.7578125
FDW47,OUT017,2087.78125
FDL25,OUT027,3136.16015625
NCJ06,OUT010,-66.9296875
FDY09,OUT013,2812.43359375
FDS40,OUT046,629.5703125
FDH41,OUT017,3508.87890625
FDG38,OUT035,1558.34375
FDU03,OUT027,4424.1484375
FDV20,OUT046,2083.1640625
DRB13,OUT045,2804.8515625
NCQ30,OUT013,1960.01171875
NCH06,OUT013,3885.40625
FDU50,OUT018,1548.05078125
NCO42,OUT019,353.5859375
FDW09,OUT018,1060.06640625
FDH04,OUT013,1570.05859375
FDC21,OUT045,1727.53515625
FDL21,OUT049,813.98828125
